ID	Protolanguage	Reconstruction	Language	Form	Gloss
/reconstructions/1716	PS	*tVrbal-, *bVrtal- - large-hoofed animal	Tigre	bärtäl	bull (of rhinoceros)
/reconstructions/859	PS	*tišˁ- - nine	Akkadian	tiše	nine
/reconstructions/859	PS	*tišˁ- - nine	Ugaritic	tšˁ	nine
/reconstructions/859	PS	*tišˁ- - nine	Phoenician	tšˁ	nine
/reconstructions/859	PS	*tišˁ- - nine	Hebrew	tešaˁ	nine
/reconstructions/859	PS	*tišˁ- - nine	Syriac	tšaˁ	nine
/reconstructions/859	PS	*tišˁ- - nine	Arabic	tisˁ-	nine
/reconstructions/859	PS	*tišˁ- - nine	Geez	tesˁ-	nine
/reconstructions/859	PS	*tišˁ- - nine	Tigre	səˁ	nine
/reconstructions/859	PS	*tišˁ- - nine	Tigrinya	təšəˁattä, täsˁattä	nine
/reconstructions/859	PS	*tišˁ- - nine	Amharic	täsiyat, täsəyat	noon, midday
/reconstructions/859	PS	*tišˁ- - nine	Soqotri	saˁ	nine
/reconstructions/682	PS	*tawliˁ-at- - worm	Akkadian	tūltu	worm, maggot
/reconstructions/682	PS	*tawliˁ-at- - worm	Hebrew	tōlēˁā	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Old Aramaic	twlˁh	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Official Aramaic	twlˁ	red/purple colour
/reconstructions/682	PS	*tawliˁ-at- - worm	Jewish Palestinian Aramaic	twlˁh	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Samaritan	twlˁh	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Jewish Babylonian Aramaic	tōlaˁtā	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Syriac	tawlˁā	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Mandaic	tulita	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Maalula	ṯawlaˁca	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Turoyo	tlawˁo	raupe, wurm (caterpillar, worm)
/reconstructions/682	PS	*tawliˁ-at- - worm	Amharic	təl	worm, earthworm, maggot, caterpillar, insect, bug
/reconstructions/682	PS	*tawliˁ-at- - worm	Argobba	tuli, təl	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Harari	tuluˀ	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Selti	tuli	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Wolane	tuli	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Zway	tul	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Chaha	čərä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Ezha	čərä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Ennemor	čərä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Gyeto	čərä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Muher	čəyä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Masqan	čərä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Gogot	čəlä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Soddo	təlä	worm, serpent, snake
/reconstructions/682	PS	*tawliˁ-at- - worm	Mehri	təwālōt	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Jibbali	təbˁɔ́lɔ́t	worm; caterpillar
/reconstructions/682	PS	*tawliˁ-at- - worm	Harsusi	tewālōt	worm
/reconstructions/682	PS	*tawliˁ-at- - worm	Soqotri	taˁálʼe	worm
/reconstructions/611	PS	*twy - to eat, swallow (?)	Proto-MSA	*twy	to eat
/reconstructions/611	PS	*twy - to eat, swallow (?)	Akkadian	taˀû	to eat, to graze
/reconstructions/611	PS	*twy - to eat, swallow (?)	Akkadian	tiˀīum	food
/reconstructions/611	PS	*twy - to eat, swallow (?)	Akkadian	tiˀûtu	food, sustenance
/reconstructions/604	PS	*tayš- - billy goat	Akkadian	daššu	buck, ram
/reconstructions/604	PS	*tayš- - billy goat	Hebrew	tayiš	billy goat
/reconstructions/604	PS	*tayš- - billy goat	Jewish Palestinian Aramaic	tyyš	he-goat
/reconstructions/604	PS	*tayš- - billy goat	Syriac	tayšā	he-goat
/reconstructions/604	PS	*tayš- - billy goat	Turoyo	tayso, tayšo	Ziegenbock (he-goat)
/reconstructions/604	PS	*tayš- - billy goat	Arabic	tays-	billy goat
/reconstructions/604	PS	*tayš- - billy goat	Minaean	tys₁	billy goat
/reconstructions/604	PS	*tayš- - billy goat	Tigre	tes	big and fat ram; male guinea-fowl
/reconstructions/604	PS	*tayš- - billy goat	Mehri	táyh	(fully grown) male goat
/reconstructions/604	PS	*tayš- - billy goat	Jibbali	tuš	billy goat
/reconstructions/604	PS	*tayš- - billy goat	Harsusi	tāyeh	(fully grown) m. goat
/reconstructions/604	PS	*tayš- - billy goat	Soqotri	tɛyš	he-goat used as a sire
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Akkadian	ṭēmu	thought, reason, plan
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Hebrew	ṭˁm	to taste
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Syriac	ṭˁm	to taste
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Arabic	ṭˁm	to taste
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Sabaic	ṭˁm	give enjoyment (of crops)
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Geez	ṭˁm	to taste
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Jibbali	ṭˁm	to taste
/reconstructions/1047	PS	*ṭˁm - to taste, to be tasty	Soqotri	ṭˁm	to taste
/reconstructions/1909	PS	*ṯˁy - to gaze, to look at, to seek	Akkadian	šeˀû	to look for, search, to probe; to seek out someone
/reconstructions/1909	PS	*ṯˁy - to gaze, to look at, to seek	Hebrew	šāˁā	to gaze, look at
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Akkadian	ṭabāḫu	to slaughter, butcher; to slit the throat
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Hebrew	ṭbḥ	to slaughter; to kill off
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Arabic	ṭbḫ	to cook
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Sabaic	ṭbḫ	meat
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Geez	ṭabḥa	to slaughter, slay, kill, cut up, sacrifice, skin
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Tigre	ṭäbḥa	to strip off skin
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Tigrinya	ṭäbḥe	to skin, slay; to slaughter; to operate on
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Amharic	ṭäbba	to dismember, butcher, cut up the carcass of a butchered animal
/reconstructions/1613	PS	*ṭbḥ/*ṭbḫ - to slaughter	Harari	ṭäbäḥa	to slay an animal
/reconstructions/1881	PS	*ṯbr - to break	Akkadian	šebēru	to break, fracture
/reconstructions/1881	PS	*ṯbr - to break	Ebla	ša-ba-um /ṯabārum/	to break
/reconstructions/1881	PS	*ṯbr - to break	Ugaritic	ṯbr	to break, shatter
/reconstructions/1881	PS	*ṯbr - to break	Phoenician	šbr	to break
/reconstructions/1881	PS	*ṯbr - to break	Hebrew	šbr	to shatter, smash
/reconstructions/1881	PS	*ṯbr - to break	Old Aramaic	šbr	to break
/reconstructions/1881	PS	*ṯbr - to break	Official Aramaic	tbr	to break
/reconstructions/1881	PS	*ṯbr - to break	Jewish Palestinian Aramaic	tbr	to break, refute
/reconstructions/1881	PS	*ṯbr - to break	Christian Palestinian Aramaic	tbr	(ithpe.) to be broken
/reconstructions/1881	PS	*ṯbr - to break	Jewish Babylonian Aramaic	tbr	to break, adulterate, crush
/reconstructions/1881	PS	*ṯbr - to break	Syriac	tbr	to break
/reconstructions/1881	PS	*ṯbr - to break	Mandaic	tbr	to break
/reconstructions/1881	PS	*ṯbr - to break	Turoyo	twr	I. zerbrechen (to break)
/reconstructions/1881	PS	*ṯbr - to break	Arabic	ṯbr	to restrain; to curse; to destroy; to perish
/reconstructions/1881	PS	*ṯbr - to break	Sabaic	ṯbr	to destroy, damage, put to rout (enemy)
/reconstructions/1881	PS	*ṯbr - to break	Geez	sabara	to break
/reconstructions/1881	PS	*ṯbr - to break	Tigre	sabra	to break
/reconstructions/1881	PS	*ṯbr - to break	Tigrinya	säbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Amharic	säbbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Argobba	säbbära, sebbära, säbbär	to break
/reconstructions/1881	PS	*ṯbr - to break	Harari	säbära	to break
/reconstructions/1881	PS	*ṯbr - to break	Selti	säbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Wolane	säbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Zway	säbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Gafat	säbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Chaha	säpärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Ezha	säbbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Endegen	sappärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Ennemor	säpärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Gyeto	säpärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Muher	säbbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Masqan	säbbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Gogot	säbbärä	to break
/reconstructions/1881	PS	*ṯbr - to break	Soddo	säbbärä	to break
/reconstructions/747	PS	*ṭiḥāl- - spleen	Ugaritic	ṭḥl	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Hebrew	ṭəḥōl	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Jewish Babylonian Aramaic	ṭəḥōlā, ṭaḥălā	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Syriac	ṭḥālā	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Mandaic	ṭihaila, ṭahila, ṭahala, ṭahaila	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Arabic	ṭiḥāl-	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Harari	ṭāḥa	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Selti	ṭār	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Wolane	ṭalä	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Chaha	ṭar	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Ezha	ṭara	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Endegen	ṭara	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Ennemor	ṭara	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Gyeto	ṭāra	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Muher	ṭala	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Masqan	ṭala	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Gogot	ṭala	spleen
/reconstructions/747	PS	*ṭiḥāl- - spleen	Soddo	ṭala	spleen
/reconstructions/2030	PS	*ṯḳl - to weigh	Akkadian	šaḳālu	to suspend, weigh out, balance
/reconstructions/2030	PS	*ṯḳl - to weigh	Ebla	ša-ga-lum /ṯaḳālum/	to weigh
/reconstructions/2030	PS	*ṯḳl - to weigh	Ugaritic	ṯḳl	shekel (unit of weight)
/reconstructions/2030	PS	*ṯḳl - to weigh	Phoenician	šḳl	to weigh out
/reconstructions/2030	PS	*ṯḳl - to weigh	Hebrew	šḳl	to carry weigh, to weigh
/reconstructions/2030	PS	*ṯḳl - to weigh	Official Aramaic	tḳl	to weigh out
/reconstructions/2030	PS	*ṯḳl - to weigh	Jewish Palestinian Aramaic	tḳl	to weigh
/reconstructions/2030	PS	*ṯḳl - to weigh	Christian Palestinian Aramaic	tḳl	to suspend
/reconstructions/2030	PS	*ṯḳl - to weigh	Jewish Babylonian Aramaic	tḳl	to weigh, be even
/reconstructions/2030	PS	*ṯḳl - to weigh	Syriac	tḳl	to suspend, weigh out, balance
/reconstructions/2030	PS	*ṯḳl - to weigh	Mandaic	tḳl	to weigh, to smoothen
/reconstructions/2030	PS	*ṯḳl - to weigh	Arabic	ṯql	to be heavy
/reconstructions/2030	PS	*ṯḳl - to weigh	Geez	saḳala	to suspend, to weigh
/reconstructions/2030	PS	*ṯḳl - to weigh	Tigre	säḳla	to hang, to crucify; to drag
/reconstructions/2030	PS	*ṯḳl - to weigh	Tigrinya	säḳ̌älä	to hang, to raise up in the air
/reconstructions/2030	PS	*ṯḳl - to weigh	Amharic	säḳḳälä	to suspend, to raise up in the air
/reconstructions/2030	PS	*ṯḳl - to weigh	Harari	säḳälä	to hang against the wall
/reconstructions/2030	PS	*ṯḳl - to weigh	Selti	säḳälä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Wolane	säḳälä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Zway	säḳälä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Gafat	säḳärä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Chaha	säḳärä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Ezha	säḳḳärä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Endegen	säˀänä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Ennemor	sä̃ˀä̃rä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Muher	säḳḳeą̈	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Masqan	säḳḳärä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Gogot	säḳḳeä	to hang up by making object lean against something
/reconstructions/2030	PS	*ṯḳl - to weigh	Soddo	säḳḳälä	to hang up by making object lean against something
/reconstructions/748	PS	*ṭVlḥīm- - spleen	Akkadian	ṭulīmu	spleen
/reconstructions/748	PS	*ṭVlḥīm- - spleen	Ebla	ṭì-ˀà-mu	black intestine
/reconstructions/748	PS	*ṭVlḥīm- - spleen	Mehri	ṭεlḥáym	spleen
/reconstructions/748	PS	*ṭVlḥīm- - spleen	Jibbali	ṭεlḥím	spleen
/reconstructions/748	PS	*ṭVlḥīm- - spleen	Soqotri	ṭáľḥin, ṭáľḥim	spleen
/reconstructions/1018	PS	*ṭmm, ˀṭm - to be deaf and dumb	Akkadian	ṭummumu	deaf person
/reconstructions/1018	PS	*ṭmm, ˀṭm - to be deaf and dumb	Hebrew	ˀṭm	to stop one’s ears
/reconstructions/1018	PS	*ṭmm, ˀṭm - to be deaf and dumb	Syriac	ˀaṭṭīmā	deaf
/reconstructions/1018	PS	*ṭmm, ˀṭm - to be deaf and dumb	Syriac	ṭmīmā	firm; solid; mute
/reconstructions/1018	PS	*ṭmm, ˀṭm - to be deaf and dumb	Tigrinya	ṭämämä	to close the eyes and the mouth of a dying person
/reconstructions/518	PS	*ṭīn- - mud, clay	Akkadian	ṭīdu	clay
/reconstructions/518	PS	*ṭīn- - mud, clay	Hebrew	ṭīṭ	mud, clay
/reconstructions/518	PS	*ṭīn- - mud, clay	Syriac	ṭīnā	mud, clay
/reconstructions/518	PS	*ṭīn- - mud, clay	Turoyo	ṭino	Strassenschmutz, Lehm, Kot (street dirt, clay, excrement)
/reconstructions/518	PS	*ṭīn- - mud, clay	Arabic	ṭīn-	mud, clay
/reconstructions/518	PS	*ṭīn- - mud, clay	Mehri	ṭayn	mud, clay
/reconstructions/518	PS	*ṭīn- - mud, clay	Jibbali	ṭun	mud, clay
/reconstructions/1614	PS	*ṭrd - to drive away, to expel	Akkadian	ṭarādu	to send; to drive out, drive away, send away; to expel
/reconstructions/1614	PS	*ṭrd - to drive away, to expel	Arabic	ṭrd	to drive away, expel, banish
/reconstructions/1614	PS	*ṭrd - to drive away, to expel	Sabaic	ṭrd	to chase a fugitive
/reconstructions/1717	PS	*ṭVrVḳay-, *ṭVḳVray- - kind of insect (bee, wasp)	Tigrinya	ṭäḳäray	kind of insect which makes a highly praised honey by secreting it in globules in the cracks of a euphobia
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Akkadian	šurmēnu	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Ebla	ša-mi-nu /ṯa(r)mīnu/	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Ebla	šè-rí-mi-nu /ṯirmīnu/	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Jewish Babylonian Aramaic	šurbīnā	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Syriac	šurbīnā	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Syriac	šarwainā	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Mandaic	šurbina	cypress
/reconstructions/1845	PS	*ṯVrmīn- - cypress	Arabic	šurbīn-	ceder
/reconstructions/408	PS	*ṭarpaˀ- - tamarisk	Akkadian	ṭarfāˀ-	tamarisk
/reconstructions/408	PS	*ṭarpaˀ- - tamarisk	Akkadian	ṭarpaˀu	tamarisk
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Akkadian	ṭābu	good, sweet, fresh, aromatic, benevolent
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Ebla	da-bù	good
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Ugaritic	ṭb	good
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Hebrew	ṭōb	good; merry; pleasant; in order, usable
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Jewish Babylonian Aramaic	ṭāb	good
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Syriac	ṭāb	good; valuable, precious; cost, worth
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Mandaic	ṭab	good
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Turoyo	ṭowo, ṭawwo	gut (good)
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Arabic	ṭayyib-	pleasant, delightful, delicious, sweet
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Sabaic	h-ṭb	to be well-disposed
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Minaean	ṭyb	bon, précieux (good, precious)
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Tigre	ṭayəb	good
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Mehri	ṭəyūb	to enjoy
/reconstructions/116	PS	*ṭyb/ṭwb - (to be) good	Jibbali	ṭɛ̄b	to enjoy
/reconstructions/107	PS	*ṭayr- - bird	Hebrew	ṭayir	divination from birds, augury
/reconstructions/107	PS	*ṭayr- - bird	Jewish Palestinian Aramaic	ṭyr	(pa., itpa.) to augur
/reconstructions/107	PS	*ṭayr- - bird	Syriac	ṭayrā	bird, birds; insect; name of a star
/reconstructions/107	PS	*ṭayr- - bird	Turoyo	ṭayro	Vogel (bird)
/reconstructions/107	PS	*ṭayr- - bird	Arabic	ṭayr-	bird
/reconstructions/107	PS	*ṭayr- - bird	Geez	taṭayyara	to divine by observing the flight of birds
/reconstructions/107	PS	*ṭayr- - bird	Selti	ṭūr	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Wolane	ṭur	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Chaha	ṭur	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Ezha	ṭur	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Endegen	ṭūr	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Ennemor	ṭūr	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Gyeto	ṭūr	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Muher	ṭur	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Masqan	ṭur	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Gogot	ṭur	good fortune, luck
/reconstructions/107	PS	*ṭayr- - bird	Soddo	ṭur	good fortune, luck
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Akkadian	šuˀu	ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Ugaritic	ṯaˀt	ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Samalian	šˀh	sheep, ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Old Aramaic	šˀt, sˀwn	ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Official Aramaic	tˀtˀ	sheep, ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Mandaic	tata	lamb, ewe, sheep
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Arabic	ṯaˀwat-	ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Mehri	ṯiwīt	sheep
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Jibbali	ṯēt	ewe
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Harsusi	ṯīt	sheep
/reconstructions/598	PS	*ṯaˀ(w)-at- - ewe	Soqotri	tɛ́ˀɛ	sheep, ewe
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Akkadian	šēlebu	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Hebrew	šūˁāl	fox; jackal
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Deir Alla	š[ˁl]	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Old Aramaic	šˁl	fox, jackal
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Official Aramaic	tˀlh	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Jewish Palestinian Aramaic	tˁl	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Jewish Babylonian Aramaic	taˁălā	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Syriac	taˁlā	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Mandaic	tala	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Mlaḥso	taˁlo	Fuchs (fox)
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Turoyo	taˁlo	fuchs (fox)
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Hertevin	teˀla	Fuchs (fox)
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Jilu	tala	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Arabic	ṯuˁāl-, ṯaˁlab-	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Mehri	yəṯáyl	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Jibbali	iṯˁél	fox
/reconstructions/621	PS	*ṯVˁVl-, *ṯaˁlab- - fox	Harsusi	yeṯáyl	fox
/reconstructions/1719	PS	*ṯVbl(Vl)- - kind of insect, snail	Akkadian	šublatum	kind of insect or larva
/reconstructions/1719	PS	*ṯVbl(Vl)- - kind of insect, snail	Hebrew	šabbəlūl	snail
/reconstructions/164	PS	*ṯγr - to break	Akkadian	šaˀāru	to be victorious, to vanquish
/reconstructions/164	PS	*ṯγr - to break	Geez	saˁara	to violate, to break, to frustrate
/reconstructions/479	PS	*ṯaḳid- - almond tree, almond	Akkadian	šiḳdu	almond tree, almond
/reconstructions/479	PS	*ṯaḳid- - almond tree, almond	Ebla	ša-ḳì-dum	almond
/reconstructions/479	PS	*ṯaḳid- - almond tree, almond	Ugaritic	ṯḳd	almond tree, almond
/reconstructions/479	PS	*ṯaḳid- - almond tree, almond	Hebrew	šāḳēd	almond tree, almond
/reconstructions/479	PS	*ṯaḳid- - almond tree, almond	Syriac	šegdtā	almond tree, almond
/reconstructions/1088	PS	*ṯVl- - head of small cattle	Akkadian	aslu	young (male) sheep
/reconstructions/1088	PS	*ṯVl- - head of small cattle	Arabic	ṯallat-, ṯilal-, ṯilāl-	flock of sheep or goats
/reconstructions/1088	PS	*ṯVl- - head of small cattle	Tigre	səle	a species of goat
/reconstructions/1088	PS	*ṯVl- - head of small cattle	Mehri	ṯal	weakly goat
/reconstructions/1088	PS	*ṯVl- - head of small cattle	Harsusi	ṯel	weakly goat
/reconstructions/546	PS	*ṯalg- - snow	Akkadian	šalgu	snow
/reconstructions/546	PS	*ṯalg- - snow	Ugaritic	glṯ	snow
/reconstructions/546	PS	*ṯalg- - snow	Hebrew	šäläg	snow
/reconstructions/546	PS	*ṯalg- - snow	Jewish Babylonian Aramaic	talgā	snow
/reconstructions/546	PS	*ṯalg- - snow	Syriac	talgā	snow
/reconstructions/546	PS	*ṯalg- - snow	Mandaic	talga	snow
/reconstructions/546	PS	*ṯalg- - snow	Turoyo	talgo	Schnee (snow)
/reconstructions/546	PS	*ṯalg- - snow	Arabic	ṯalǯ-	snow
/reconstructions/546	PS	*ṯalg- - snow	Jibbali	ṯalg	snow
/reconstructions/475	PS	*ṯūm- - garlic	Akkadian	šūmū	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Ebla	šu-mi	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Hebrew	šūm	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Syriac	tūmā	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Arabic	ṯūm-	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Geez	som, somat	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Mehri	ṯəmēt	garlic
/reconstructions/475	PS	*ṯūm- - garlic	Jibbali	ṯuhm	garlic
/reconstructions/858	PS	*ṯamāniy- - eight	Akkadian	samāne	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Ugaritic	ṯmn(y)	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Phoenician	šmn	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Hebrew	šəmonā	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Syriac	tmāne	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Arabic	ṯamāniⁿ	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Sabaic	ṯmn	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Geez	səmn	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Tigre	samān	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Tigrinya	šommontä, šämmontä	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Amharic	səmmənt	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Argobba	səmmənt	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Harari	sūt	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Selti	səmmut	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Wolane	summut	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Zway	səmmut	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Gafat	səmməntä	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Chaha	səmʷət, sunt, suwə̃t	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Ezha	səmut	eight
/reconstructions/858	PS	*ṯamāniy- - eight	Endegen	sumt, sunt, sū̃t	eight
