817	pura	Udmurt/Votyak	G	pị̑r	durch	pị̑r	pị̑r
817	pura	Udmurt/Votyak	S	pi̮ri̮č́a	Hohleisen	pi̮ri̮č́a	pi̮ri̮č́a
817	pura	Saami/Lappish	L	pårrē	Bohrer; Kante an Gegenständen	pårrē	pårrē
817	pura	Selkup	TaU	pur	Bohrer	pur	pur
817	pura	Hungarian	 	fúró	Bohrer; bohrend	fúró	fúró
817	pura	Finnish	 	puraa-	Löcher stemmen	puraa-	puraa
817	pura	Kamassian	 	pərijaŋ	Bohrer	pərijaŋ	pərijaŋ
817	pura	Komi/Zyryan	S	pi̮r-ńol	Bohrer (Werkzeug)	pi̮r-ńol	pi̮r
817	pura	Selkup	KeO	pariŋ	Eishaue	pariŋ	pariŋ
817	pura	Hungarian	 	fúr-	bohren, durchlöchern	fúr-	fúr
817	pura	Komi/Zyryan	Lu	pi̮re̮d-	durchbohren (mit dem Bohrer)	pi̮re̮d-	pi̮re̮d
817	pura	Khanty/Ostyak	V	pŏrəľ	Brecheisen, Eishacke	pŏrəľ	pŏrəľ
817	pura	Selkup	Ty	pur	Bohrer	pur	pur
817	pura	Khanty/Ostyak	O	părľi	Brecheisen, Eishacke	părľi	părľi
817	pura	Kamassian	 	pəŕaŋ	Bohrer	pəŕaŋ	pəŕaŋ
817	pura	Finnish	 	puras	Haumeißel, Haueisen	puras	puras
817	pura	Komi/Zyryan	P	пыр-	набыть	пыр-	пыр
817	pura	Nenets/Yurak	O	pareŋo-	mit dem Wippenbohrer durchbohren	pareŋo-	pareŋo
817	pura	Khanty/Ostyak	DN	păr	Bohrer	păr	păr
817	pura	Khanty/Ostyak	DN	părəť	Brecheisen, Eishacke	părəť	părəť
817	pura	Nenets/Yurak	O	poreʔ	Bohrer, Wippenbohrer	poreʔ	poreʔ
817	pura	Khanty/Ostyak	O	păr	Bohrer	păr	păr
817	pura	Komi/Zyryan	P	pi̮r	durch, hindurch	pi̮r	pi̮r
817	pura	Komi/Zyryan	S	pi̮ri̮ʒ́	lange Brechstange, Eishaue	pi̮ri̮ʒ́	pi̮ri̮ʒ́
817	pura	Mansi/Vogul		pärš	Brecheisen	pärš	pärš
817	pura	Kamassian	 	paŕaŋ	Brenneisen zum Anbringen der Löcher in den Schneeschuhen, Bohrer	paŕaŋ	paŕaŋ
817	pura	Mansi/Vogul	TJ	porē̮·	Ahle, Pfriemen	porē̮·	porē̮·
817	pura	Saami/Lappish	N	bǫrre	edge	bǫrre	bǫrre
817	pura	Udmurt/Votyak	S	pi̮r	durch	pi̮r	pi̮r
817	pura	Finnish	 	pura	Stemmeisen, Bohrer	pura	pura
818	pure-	Udmurt/Votyak	J	puri̮-	zerbeißen, zerfleischen	puri̮-	puri̮
818	pure-	Karagas	 	chor-šim	essen	chor-šim	chor
818	pure-	Komi/Zyryan	P	pur-	beißen	pur-	pur
818	pure-	Saami/Lappish	L	pårrå-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	pårrå-	pårrå
818	pure-	? Kamassian	 	pɯri-	backen	pɯri-	pɯri
818	pure-	? Selkup	Ča	porča-	anzünden, zünden	porča-	porča
818	pure-	Estonian	 	pure-	beißen, nagen, kauen	pure-	pure
818	pure-	? Selkup	OO	pore-	anzünden, zünden	pore-	pore
818	pure-	Taygi	 	hor-su	essen	hor-su	hor
818	pure-	Mari/Cheremis	KB	pə̑ra-	beißen; kauen	pə̑ra-	pə̑ra
818	pure-	Khanty/Ostyak	O	păr-	abbeißen, schmerzen, weh tun	păr-	păr
818	pure-	Mordvin	E	poŕe-	kauen, nagen, zerfressen	poŕe-	poŕe
818	pure-	? Selkup	Ty	purča-	Feuer mit Zündhölzern machen	purča-	purča
818	pure-	Saami/Lappish	T	porri̊-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	porri̊-	porri̊
818	pure-	Komi/Zyryan	S	pur-	beißen	pur-	pur
818	pure-	Mari/Cheremis	U	pura-	beißen; kauen	pura-	pura
818	pure-	Komi/Zyryan	PO	pur·-	beißen	pur·-	pur·
818	pure-	Khanty/Ostyak	V	pŏr-	beißen, stechen (die Schlange)	pŏr-	pŏr
818	pure-	Mari/Cheremis	B	pura-	beißen; kauen	pura-	pura
818	pure-	? Kamassian	 	pərə-	backen	pərə-	pərə
818	pure-	Finnish	 	pure-	beißen; stechen	pure-	pure
818	pure-	Mordvin	M	poŕe-	kauen, nagen, zerfressen	poŕe-	poŕe
818	pure-	Mansi/Vogul	TJ	por-	beißen	por-	por
818	pure-	Khanty/Ostyak	DN	păr-	beißen, schmerzen, weh tun	păr-	păr
818	pure-	Saami/Lappish	Kld	pōrre-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	pōrre-	pōrre
818	pure-	Saami/Lappish	Not	pōrre-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	pōrre-	pōrre
818	pure-	Mator	 	or-šotam	essen	or-šotam	šotam
818	pure-	Mansi/Vogul	P	pur-	beißen	pur-	pur
818	pure-	Saami/Lappish	K	porri̊-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	porri̊-	porri̊
818	pure-	? Selkup	KeO	poru-	brennen	poru-	poru
818	pure-	Saami/Lappish	N	bǫrrâ-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	bǫrrâ-	bǫrrâ
818	pure-	Saami/Lappish	A	pōrre-	eat; (with tobacco as obj.) chew, smoke, take snuff; bite (of fish, dog, gnat, louse), bite (of cold); bite, sting (of gnat)	pōrre-	pōrre
818	pure-	Mansi/Vogul	KU	por-	beißen	por-	por
818	pure-	Mansi/Vogul	So	pur-	beißen	pur-	pur
818	pure-	? Enets	B	forada-	braten	forada-	forada
818	pure-	? Enets	Ch	foðará-	braten	foðará-	foðará
818	pure-	? Nenets/Yurak	O	parā-	brennen; anzünden, anstecken; braten	parā-	parā
818	pure-	Udmurt/Votyak	S	pur-	zerbeißen, zerfleischen	pur-	pur
819	purkɜ	? Mansi/Vogul	 	po̬rat	sataa lunta, pyrytää; es schneit, einschneien, ströbern	po̬rat	po̬rat
819	purkɜ	Saami/Lappish	T	por̆gka̮-	stöbern (Schnee)	por̆gka̮-	por̆gka̮
819	purkɜ	? Mordvin	E	porga-	spritzen, bespritzen; sprühen	porga-	porga
819	purkɜ	Khanty/Ostyak		parənti	Schneehügel, Schneewehe	parənti	parənti
819	purkɜ	Saami/Lappish	Kld	po̭r̆ɢ̄ɒ-	stöbern (Schnee)	po̭r̆ɢ̄ɒ-	po̭r̆ɢ̄ɒ
819	purkɜ	Saami/Lappish	Kld	pòr̆gk(A)	Schneegestöber	pòr̆gk	pòr̆gk
819	purkɜ	Saami/Lappish	K	por̆gk̄A	Schneegestöber	por̆gk̄A	por̆gk̄A
819	purkɜ	Khanty/Ostyak	O	părtə-	zugeweht, vom Schnee bedeckt werden Weg, Gegenstand	părtə-	părtə
819	purkɜ	Selkup	Ča	purājiŋpāt	es stöbert es ist Schneegestöber, es weht helftig	purājiŋpāt	purājiŋpāt
819	purkɜ	Udmurt/Votyak	K	purʒ́-	verweht, fortgetragen werden (vom Winde), fliegen in der Luft (z. B. Staub od. Federn)	purʒ́-	purʒ́
819	purkɜ	Finnish	 	purku	Schneefall	purku	purku
819	purkɜ	Saami/Lappish	N	bǫr'ge-	smoke; be doing somethg. in the water, which makes it splash all round one	bǫr'ge-	bǫr'ge
819	purkɜ	Khanty/Ostyak	O	părχa	Schneefall ohne Wind und mit großen Schneeflocken von oben	părχa	părχa
819	purkɜ	Mari/Cheremis	U	purγə̑ž	Schneegestöber	purγə̑ž	purγə̑ž
819	purkɜ	Saami/Lappish	Not	por̆gk̄A	Schneegestöber	por̆gk̄A	por̆gk̄A
819	purkɜ	Selkup	TaU	purqālče-	verschneien verwehen	purqālče-	purqālče
819	purkɜ	Mari/Cheremis	U	purγa	stöbern, wirbeln (Schnee, Staub)	purγa	purγa
819	purkɜ	Saami/Lappish	Kld	por̆gk̄A	Schneegestöber	por̆gk̄A	por̆gk̄A
819	purkɜ	Saami/Lappish	T	por̆gk(A)	Schneegestöber	por̆gk	por̆gk
819	purkɜ	Selkup	TyM	purqālča-	streuen ausstreuen, zerstreuen (auch Schnee)	purqālča-	purqālča
819	purkɜ	Saami/Lappish	N	bǫr'gâ	cloud spray (of snow - either falling or whirled up from the ground by a strong wind -, and of water or sand)	bǫr'gâ	bǫr'gâ
819	purkɜ	Saami/Lappish	L	pår'kēsti-	rauchen, wirbeln, zertrieben werden, aufsteigen (von Rauch); herumfliegen, -stieben (von Haaren)	pår'kēsti-	pår'kēsti
819	purkɜ	Mari/Cheremis	B	purγə̑ž	Schneegestöber	purγə̑ž	purγə̑ž
819	purkɜ	? Mordvin	E	purga-	spritzen, bespritzen; sprühen	purga-	purga
819	purkɜ	Saami/Lappish	Kld	pòr̆gkɒ-	stöbern (Schnee)	pòr̆gkɒ-	pòr̆gkɒ
819	purkɜ	Komi/Zyryan	Lu	pi̮rźi̮-	Schnee, Schmutz od. Staub vom Winde herangeweht werden, mit Schnee, Schmutz od. Staub vom Winde bedeckt werden	pi̮rźi̮-	pi̮rźi̮
819	purkɜ	? Mansi/Vogul	T	porkē̮	lumipyry, -myrsky, kinos; Schneegestöber, Schneesturm, Schneewehe	porkē̮	porkē̮
819	purkɜ	Komi/Zyryan	PO	pѳrźѳ·t-	hineinwehen (Schnee)	pѳrźѳ·t-	pѳrźѳ·t
819	purkɜ	? Mordvin	M	purga-	spritzen, bespritzen; sprühen	purga-	purga
819	purkɜ	Udmurt/Votyak	S	purǯ´-	verweht, fortgetragen werden (vom Winde), fliegen in der Luft (z. B. Staub od. Federn)	purǯ´-	purǯ´
819	purkɜ	Saami/Lappish	K	pork--ѳǫlm	Schneegestöber	pork--ѳǫlm	pork
819	purkɜ	Khanty/Ostyak	V	pŏrki̮wat	Schneesturm, Schneetreiben	pŏrki̮wat	pŏrki̮wat
819	purkɜ	? Mansi/Vogul	P	pork	lumipyry, -myrsky, kinos; Schneegestöber, Schneesturm, Schneewehe	pork	pork
819	purkɜ	Saami/Lappish	P	po̭r̆ɢ̄ɒ-	stöbern (Schnee)	po̭r̆ɢ̄ɒ-	po̭r̆ɢ̄ɒ
819	purkɜ	? Nenets/Yurak	O	pārontāj	Schneewehe	pārontāj	pārontāj
819	purkɜ	Saami/Lappish	N	bor'gâ-	be driving snow, blow in clouds (intr.); drive, blow in clouds; cause snow to drift over	bor'gâ-	bor'gâ
819	purkɜ	Saami/Lappish	Not	pork--ѳǫlm	Schneegestöber	pork--ѳǫlm	pork
819	purkɜ	? Mordvin	M	porf	hóvihar; Schneegestöber	porf	porf
819	purkɜ	Finnish	 	purkusää	Schneegestöber	purkusää	purkusää
819	purkɜ	Selkup	Ty	purqāt	Schneegestöber	purqāt	purqāt
819	purkɜ	Mari/Cheremis	U	lum-purγə̑ž	Schneegestöber	lum-purγə̑ž	purγə̑ž
819	purkɜ	? Mansi/Vogul	So	porχaj	lumipyry, -myrsky, kinos; Schneegestöber, Schneesturm, Schneewehe	porχaj	porχaj
819	purkɜ	Khanty/Ostyak	V	pŏrki̮	Rauch; Viehrauch (zum Vertreiben der Mücken)	pŏrki̮	pŏrki̮
819	purkɜ	Komi/Zyryan	Lu	pi̮ra	Schneewehe	pi̮ra	pi̮ra
820	purkɜ	Komi/Zyryan	P	pi̮r	immer, immerfort, stets	pi̮r	pi̮r
820	purkɜ	? Selkup	Ty	okur-på̄r	einmal	okur-på̄r	på̄r
820	purkɜ	Udmurt/Votyak	G	pi̮r-ak	gerade, unmittelbar; immer, fortwährend, auf ewig	pi̮r-ak	pi̮r
820	purkɜ	Komi/Zyryan	S	pi̮r	immer, immerfort, stets	pi̮r	pi̮r
820	purkɜ	Mansi/Vogul	TJ	pār	Zeit, Gelegenheit, Mal	pār	pār
820	purkɜ	Komi/Zyryan	V	pi̮r	immer, immerfort, stets; sogleich, sofort, schnell	pi̮r	pi̮r
820	purkɜ	Komi/Zyryan	P	e̮t-pir	einmal, einst	e̮t-pir	pir
820	purkɜ	? Selkup	TaU	på̄r	mal	på̄r	på̄r
820	purkɜ	Komi/Zyryan	PO	pѳr	Mal	pѳr	pѳr
820	purkɜ	Khanty/Ostyak	V	kit pi̮γər	doppelt, zweifach	kit pi̮γər	pi̮γər
820	purkɜ	Komi/Zyryan	PO	ȯt-pѳr	ein Mal	ȯt-pѳr	pѳr
820	purkɜ	Mansi/Vogul	P	pōr	Zeit, Gelegenheit, Mal	pōr	pōr
820	purkɜ	Udmurt/Votyak	S	pi̮r	gerade, unmittelbar; immer, fortwährend, auf ewig	pi̮r	pi̮r
820	purkɜ	Mansi/Vogul	KU	pōr	Zeit, Gelegenheit, Mal	pōr	pōr
820	purkɜ	Udmurt/Votyak	G	pi̮r	gerade, unmittelbar; immer, fortwährend, auf ewig	pi̮r	pi̮r
820	purkɜ	Udmurt/Votyak	K	pə̑rak	gerade, unmittelbar; immer, fortwährend, auf ewig	pə̑rak	pə̑rak
820	purkɜ	Komi/Zyryan	V	e̮t-pir	einmal, einst; auf einmal, zugleich	e̮t-pir	pir
820	purkɜ	Komi/Zyryan	S	e̮t-pir	einmal, einst	e̮t-pir	pir
820	purkɜ	Khanty/Ostyak	V	ki pi̮γər	doppelt, zweifach	ki pi̮γər	pi̮γər
820	purkɜ	Udmurt/Votyak	S	pi̮r-ak	gerade, unmittelbar; immer, fortwährend, auf ewig	pi̮r-ak	pi̮r
820	purkɜ	Udmurt/Votyak	K	prak	gerade, unmittelbar; immer, fortwährend, auf ewig	prak	prak
821	purɜ	Khanty/Ostyak	DN	pir	hinter etw. befindlich, Raum hinter etw.	pir	pir
821	purɜ	Hungarian	 	farol-	rückwärts gehen, (Fahrzeug) schleudern	farol-	farol
821	purɜ	? Nenets/Yurak	O	purdā-	sich nach hinten, gegen den Strich wenden (z.B. die Strömung, die Haare bei einem gereizten Tier)	purdā-	purdā
821	purɜ	Khanty/Ostyak	Kaz	pĭr	hinter etw. befindlich, Raum hinter etw.	pĭr	pĭr
821	purɜ	Khanty/Ostyak	V	pi̮r	hinter etw. befindlich, Raum hinter etw.	pi̮r	pi̮r
821	purɜ	? Selkup	Ty	pāran-	um-, zurückkehren	pāran-	pāran
821	purɜ	? Nenets/Yurak	O	purdarīʔ	zurück	purdarīʔ	purdarīʔ
821	purɜ	Hungarian	 	far	Arschbacken, Hinterteil, Gesäß	far	far
821	purɜ	? Kamassian	 	pār-	zurückkehren, -gehen, sich wenden	pār-	pār
822	purɜ	Mansi/Vogul	So	pɔ̄r	Rogen	pɔ̄r	pɔ̄r
822	purɜ	Khanty/Ostyak	DN	purə	gefüllte Rogenblase (des Barsches Kaulbarsches)	purə	purə
822	purɜ	Selkup	N	puraldšet	Wade	puraldšet	puraldšet
822	purɜ	Khanty/Ostyak	O	por	Rogen (überhaupt)	por	por
822	purɜ	Selkup	Ke	pŭróds	Wade	pŭróds	pŭróds
822	purɜ	Selkup	Ta	puradšet	Wade	puradšet	puradšet
822	purɜ	Selkup	Ke	purods	Wade	purods	purods
822	purɜ	Khanty/Ostyak	DN	kŏr-purə	Wade	kŏr-purə	purə
822	purɜ	Selkup	N	puródš	Wade	puródš	puródš
823	purɜ-	Komi/Zyryan	S	pi̮r-	hineingehen, ein-, hineintreten	pi̮r-	pi̮r
823	purɜ-	Udmurt/Votyak	S	pi̮r-	eingehen, hineinkommen, einkehren, hinaufgehen, hinaufkommen, hineinkriechen	pi̮r-	pi̮r
823	purɜ-	Udmurt/Votyak	G	pị̑rị̑-	eingehen	pị̑rị̑-	pị̑rị̑
823	purɜ-	Komi/Zyryan	PO	pѳr-	eingehen, hineingehen	pѳr-	pѳr
823	purɜ-	? Hungarian	 	fér-	hineingehen, Platz haben; kommen zu etwas, gelangen, erreichen	fér-	fér
823	purɜ-	Mari/Cheremis	U	pure-	hineingehen eintreten, eingehen, Raum haben (zum Hineingehen)	pure-	pure
823	purɜ-	Udmurt/Votyak	K	pə̑r-	eingehen, hineinkommen, einkehren, hinaufgehen, hinaufkommen, hineinkriechen	pə̑r-	pə̑r
823	purɜ-	Komi/Zyryan	P	pi̮r-	hineingehen, ein-, hineintreten	pi̮r-	pi̮r
823	purɜ-	Mari/Cheremis	B	pure-	in etwas kommen od. gehen	pure-	pure
823	purɜ-	Mari/Cheremis	KB	pə̑re-	hineingehen eintreten, eingehen, Raum haben (zum Hineingehen)	pə̑re-	pə̑re
823	purɜ-	Khanty/Ostyak		păraʌə-	schutzlos, ohne Heim leben, umherwandern	păraʌə-	păraʌə
824	puske-	Estonian	 	puska-	stoßen (bes. mit den Hörnern aber ohne zu verwunden); stümperhaft schreiben	puska-	puska
824	puske-	? Mari/Cheremis	KB	pə̑ška-	stechen (von Insekten); zerstampfen, zerstoßen, langsam stampfen (PS)	pə̑ška-	pə̑ška
824	puske-	Mansi/Vogul	So	puwt-	stechen, stoßen	puwt-	puwt
824	puske-	Mansi/Vogul	TJ	powt-	stechen, stoßen	powt-	powt
824	puske-	Finnish	 	puske-	(mit den Hörnern) stoßen	puske-	puske
824	puske-	Saami/Lappish	L	påskåti-	es sticht (impers.), ein stechendes Gefühl ist da; (mit einem Spieß) stechen, erstechen (z. B. einen Bären, Vielfraß, Wolf)	påskåti-	påskåti
824	puske-	Khanty/Ostyak	DN	poχət-	stoßen, stechen	poχət-	poχət
824	puske-	Mansi/Vogul	KU	puwt-	stechen, stoßen	puwt-	puwt
824	puske-	Mansi/Vogul	P	püwt-	stechen, stoßen	püwt-	püwt
824	puske-	Khanty/Ostyak	O	poχəl-	stoßen, stechen	poχəl-	poχəl
824	puske-	? Mari/Cheremis	B	püškä-	stechen (von Insekten); zerstampfen, zerstoßen, langsam stampfen (PS)	püškä-	püškä
824	puske-	Khanty/Ostyak	V	poγləm-	stoßen, stechen	poγləm-	poγləm
825	puśnɜ	Komi/Zyryan	P	piźa·v-	mit Mehl bestreuen	piźa·v-	piźa·v
825	puśnɜ	Udmurt/Votyak	K	piźnal-	mit Mehlbestreuen	piźnal-	piźnal
825	puśnɜ	Udmurt/Votyak	S	pi̮źnal-	mit Mehl bestreuen	pi̮źnal-	pi̮źnal
825	puśnɜ	Komi/Zyryan	S	pi̮ź	Mehl	pi̮ź	pi̮ź
825	puśnɜ	Komi/Zyryan	P	piź	Mehl	piź	piź
825	puśnɜ	Komi/Zyryan	S	pi̮źal-	mit Mehl bestreuen	pi̮źal-	pi̮źal
825	puśnɜ	Mansi/Vogul	P	posən	Mehl	posən	posən
825	puśnɜ	Udmurt/Votyak	G	pị̑ź	mit Mehl bestreuen	pị̑ź	pị̑ź
825	puśnɜ	Mansi/Vogul	LM	pasən	Mehl	pasən	pasən
825	puśnɜ	Udmurt/Votyak	S	piź	Mehl	piź	piź
825	puśnɜ	Komi/Zyryan	Ud	pi̮źnal-	mit Mehl bestreuen	pi̮źnal-	pi̮źnal
825	puśnɜ	Udmurt/Votyak	S	pi̮ź	Mehl	pi̮ź	pi̮ź
825	puśnɜ	Komi/Zyryan	Ud	pi̮źnav-	mit Mehl bestreuen	pi̮źnav-	pi̮źnav
825	puśnɜ	Komi/Zyryan	PO	piź	Mehl	piź	piź
825	puśnɜ	Mansi/Vogul	T	påsėn	Mehl	påsėn	påsėn
825	puśnɜ	Udmurt/Votyak	K	piź	Mehl	piź	piź
826	puśɜ	Hungarian	 	foszt-	(Feder) schleißen; schälen, (Mais) abschälen	foszt-	foszt
826	puśɜ	Mansi/Vogul	So	posl-	sich zu einem Loch abnutzen (Hemd, Schuhzeug, metallenes Gefäß)	posl-	posl
826	puśɜ	? Udmurt/Votyak	S	pośt-	abgetragen, abgenützt werden, sich zerfetzen, lumpig werden	pośt-	pośt
826	puśɜ	Khanty/Ostyak	VK	ľopi̮ pośt	abgenutztes (Ober)kleid	ľopi̮ pośt	pośt
826	puśɜ	Hungarian	 	foszl-	sich fasern, schleißen, sich auftrennen	foszl-	foszl
827	pušɜ-	? Mansi/Vogul	TJ	potəwl-	spritzen (einmal)	potəwl-	potəwl
827	pušɜ-	? Saami/Lappish	K	posse-	aufschwellen	posse-	posse
827	pušɜ-	? Mansi/Vogul	LU	putās-	spritzen (einmal)	putās-	putās
827	pušɜ-	? Mansi/Vogul	P	putɑ̄s-	spritzen (einmal)	putɑ̄s-	putɑ̄s
827	pušɜ-	? Selkup	Ty	putōn-	Wasser spritzen, gießen, ausgießen	putōn-	putōn
827	pušɜ-	? Mansi/Vogul	KU	pot-	bespritzen	pot-	pot
827	pušɜ-	? Finnish	 	puhu-	sprechen, reden,	puhu-	puhu
827	pušɜ-	? Komi/Zyryan	S	puški̮-	schnaubend (Rauchwolken aus der Pfeife) paffen	puški̮-	puški̮
827	pušɜ-	? Selkup	KeO	putōn-	spucken, speien	putōn-	putōn
827	pušɜ-	? Saami/Lappish	L	påsso-	wehen, blasen (vom Wind); blasen, ausblasen, auspusten (mit dem Munde, wiederholt); das Feuer aufblasen, anfachen; ab-, weg-, fortblasen	påsso-	påsso
827	pušɜ-	? Saami/Lappish	Kld	påsse-	aufschwellen	påsse-	påsse
827	pušɜ-	? Khanty/Ostyak	V	pŏḷ-	spritzen, bespritzen	pŏḷ-	pŏḷ
827	pušɜ-	? Komi/Zyryan	I	puški̮-	schnaubend (Rauchwolken aus der Pfeife) paffen; (mit dem Blasebalg) blasen	puški̮-	puški̮
827	pušɜ-	? Saami/Lappish	Kld	posse-	aufschwellen	posse-	posse
827	pušɜ-	? Finnish	 	puhu-	blasen	puhu-	puhu
827	pušɜ-	? Komi/Zyryan	Ud	puški̮-	schnaubend (Rauchwolken aus der Pfeife) paffen; blasen	puški̮-	puški̮
827	pušɜ-	? Saami/Lappish	Not	posse-	aufschwellen	posse-	posse
827	pušɜ-	? Saami/Lappish	K	påsse-	aufschwellen	påsse-	påsse
827	pušɜ-	? Saami/Lappish	N	bǫsso-	blow (also of the wind), blow up (inflate), blow on; breathe heavily; be cross	bǫsso-	bǫsso
827	pušɜ-	? Estonian	 	puhu-	wehen, blasen, hauchen; sprechen, singen; schwellen, aufdunsen	puhu-	puhu
827	pušɜ-	? Selkup	NP	puttu	Speichen	puttu	puttu
827	pušɜ-	? Saami/Lappish	Not	påsse -	aufschwellen	påsse -	påsse
827	pušɜ-	? Komi/Zyryan	Lu	puški̮-	schnaubend (Rauchwolken aus der Pfeife) paffen; wehen, blasen (Wind)	puški̮-	puški̮
827	pušɜ-	? Khanty/Ostyak	V	pŏl-	spritzen, bespritzen	pŏl-	pŏl
827	pušɜ-	? Khanty/Ostyak	DN	păt-	spritzen, bespritzen (mit dem Mund)	păt-	păt
827	pušɜ-	? Mansi/Vogul	N	pūtäs-	köp; speien	pūtäs-	pūtäs
827	pušɜ-	? Khanty/Ostyak	O	păl-	wehen, blasen	păl-	păl
827	pušɜ-	? Mansi/Vogul	LU	put-	bespritzen	put-	put
827	pušɜ-	? Finnish	 	puhalta-	blasen, pusten, hauchen; wehen, blasen Wind.	puhalta-	puhalta
828	putɜ	? Mansi/Vogul	N	puti	толстая, жирная кишка	puti	puti
828	putɜ	? Khanty/Ostyak	Kaz	pŭtĭ	Dickdarm, Mastdarm (des Rentiers); ein länglicher Sack im Bauch, in der Nähe des Magens (wird umgekehrt, gewaschen, mit Fett gefüllt und gekocht)	pŭtĭ	pŭtĭ
828	putɜ	? Saami/Lappish	S	pu̯ʜt́εɢɛ̮	Mastdarm	pu̯ʜt́εɢɛ̮	pu̯ʜt́εɢɛ̮
828	putɜ	? Khanty/Ostyak	Ni	pŭtə	Dickdarm, Mastdarm (des Viehes, wahrsch. auch des Menschen)	pŭtə	pŭtə
829	puwɜ	Mari/Cheremis	KB	pu	Brennholz	pu	pu
829	puwɜ	Nenets/Yurak	O	ṕā	Baum, Holz, Stock, Klotz	ṕā	ṕā
829	puwɜ	Mansi/Vogul	P	khѳppe̊	Espe	khѳppe̊	khѳppe̊
829	puwɜ	Estonian	 	puu	Baum, Holz	puu	puu
829	puwɜ	Enets	B	fe	Baum	fe	fe
829	puwɜ	Mansi/Vogul	P	wuľpə	pinus cembra	wuľpə	wuľpə
829	puwɜ	Selkup	Ty	pō	Baum, Holz	pō	pō
829	puwɜ	Udmurt/Votyak	K	kiśpə̑	Birke	kiśpə̑	kiśpə̑
829	puwɜ	Enets	K	fɑ̄	Baum	fɑ̄	fɑ̄
829	puwɜ	Mansi/Vogul	LM	tip-pė	Sandweide	tip-pė	pė
829	puwɜ	Enets	Ch	fɑ̄	Baum	fɑ̄	fɑ̄
829	puwɜ	Mansi/Vogul	P	tip-pe̊	Sandweide	tip-pe̊	pe̊
829	puwɜ	Komi/Zyryan	S	pu	Baum, Holz	pu	pu
829	puwɜ	Finnish	 	puu	Baum, Holz	puu	puu
829	puwɜ	Selkup	Tur	pō	Baum, Holz	pō	pō
829	puwɜ	Mator	 	cha	Baum	cha	cha
829	puwɜ	Mansi/Vogul	TJ	sɛ̮ľt́pā	Lindenbaum	sɛ̮ľt́pā	sɛ̮ľt́pā
829	puwɜ	Mansi/Vogul	 	pe̊	Espe	pe̊	pe̊
829	puwɜ	Mari/Cheremis	U	pu	Brennholz, Holz	pu	pu
829	puwɜ	Udmurt/Votyak	S	pu	Baum, Holz	pu	pu
829	puwɜ	Udmurt/Votyak	K	pə̑		pə̑	pə̑
829	puwɜ	Mansi/Vogul	 	pë	Espe	pë	pë
829	puwɜ	Koibal	 	pa	Baum, Wald	pa	pa
829	puwɜ	Mansi/Vogul	L	khѳppä	Espe	khѳppä	khѳppä
829	puwɜ	Hungarian	 	fa	Baum, Holz	fa	fa
829	puwɜ	Udmurt/Votyak	G	pu	Baum, Holz	pu	pu
829	puwɜ	Selkup	Ta	pō	Baum, Holz	pō	pō
829	puwɜ	Taygi	 	hä	Wald	hä	hä
829	puwɜ	Karagas	 	chy	silva	chy	chy
829	puwɜ	Selkup	Ke	poo	Baum, Holz	poo	poo
829	puwɜ	Enets	K	pɑ̄	Baum	pɑ̄	pɑ̄
829	puwɜ	Komi/Zyryan	PO	pu	Baum, Holz	pu	pu
829	puwɜ	Mansi/Vogul	 	pė	Espe	pė	pė
829	puwɜ	Nganasan	 	fā	Baum	fā	fā
829	puwɜ	Mari/Cheremis	B	pu	Baum, Holz	pu	pu
829	puwɜ	Komi/Zyryan	P	pu	Baum, Holz	pu	pu
830	puwɜ-	Enets	B	fuasa-	blasen	fuasa-	fuasa
830	puwɜ-	Mansi/Vogul	LU	pu-	blasen	pu-	pu
830	puwɜ-	Mansi/Vogul	T	pow-	blasen	pow-	pow
830	puwɜ-	Hungarian	 	fú-	blasen, anblasen, anhauchen, (an)wehen	fú-	fú
830	puwɜ-	Selkup	Ty	pūa-	blasen	pūa-	pūa
830	puwɜ-	Enets	Ch	fueŋa-	blasen	fueŋa-	fueŋa
830	puwɜ-	Nganasan	 	fuaľiʔé-	blasen	fuaľiʔé-	fuaľiʔé
830	puwɜ-	Mari/Cheremis	B	pue-	blasen, wehen	pue-	pue
830	puwɜ-	Hungarian	 	fölfúvód-	sich aufblasen	fölfúvód-	fölfúvód
830	puwɜ-	Khanty/Ostyak	V	pŏγ-	blasen	pŏγ-	pŏγ
830	puwɜ-	Mator	 	халнамъ	blasen	халнамъ	халнамъ
830	puwɜ-	Hungarian	 	fúj-	blasen, anblasen, anhauchen, (an)wehen	fúj-	fúj
830	puwɜ-	Mordvin	E	puva-	blasen, an-, wegblasen; durch Anblasen heilen	puva-	puva
